transaction_id,merchant_id,merchant_type,amount,currency,payment_method,payment_status,failure_reason,recovery_action,recovered,attempt_number,customer_transaction_count,created_at
d200beaf-ddfd-4837-9b93-1b0ba8c18679,merchant_0329,education,1713.6,INR,netbanking,successful,,none,False,2,88,2026-08-11T11:07:13.852953
9d1e5dc3-b91b-4940-995b-ddc0db5ddeeb,merchant_0114,saas,1335.28,INR,upi,failed,technical_error,retry_payment,True,4,92,2026-07-26T18:07:13.852953
7a085df4-9953-4731-b485-bd7882a946a8,merchant_0448,education,1505.7,INR,netbanking,successful,,none,False,3,100,2026-08-27T00:45:13.852953
8cced9d2-841a-431a-a334-c93a81476c4e,merchant_0218,food_delivery,985.29,INR,upi,successful,,none,False,4,39,2026-03-20T23:38:13.852953
8fcb2941-5add-4752-a49b-e82a9b14b1dd,merchant_0103,food_delivery,230.24,INR,netbanking,failed,bank_declined,request_new_payment_method,True,2,24,2026-05-05T16:36:13.852953
cdecb270-d21e-4117-b3b8-ef6981f0df7a,merchant_0389,education,3931.87,INR,upi,successful,,none,False,4,21,2026-05-14T05:53:13.852953
0233d6d3-1de9-418d-8154-97a806da2148,merchant_0063,education,709.37,INR,netbanking,successful,,none,False,3,31,2026-06-22T20:19:13.852953
3ce2da4f-696d-4033-8460-fea0b4eaa835,merchant_0021,education,3922.5,INR,wallet,successful,,none,False,4,18,2026-06-13T22:03:13.852953
bf334f2d-ceb1-493b-870e-7d7b68b33eec,merchant_0278,food_delivery,477.95,INR,netbanking,successful,,none,False,3,46,2026-04-28T21:41:13.852953
0819a198-d2b5-43e0-9ebe-1beb84abfcb6,merchant_0113,food_delivery,344.23,INR,card,successful,,none,False,1,94,2026-06-27T16:48:13.852953
f25e42be-0c50-4de4-a710-125de03eca71,merchant_0444,marketplace,867.92,INR,netbanking,failed,expired_card,request_new_payment_method,False,3,36,2026-04-14T22:04:13.852953
743b33af-978f-4ada-83be-15249b6471e2,merchant_0115,marketplace,1272.28,INR,card,successful,,none,False,1,16,2026-08-21T14:25:13.852953
23272b5e-d139-48d9-8f39-35503a9e438f,merchant_0438,saas,338.38,INR,upi,failed,bank_declined,retry_payment,False,1,95,2026-05-18T04:20:13.852953
ec992c78-09c9-4207-9f58-feb21f044392,merchant_0389,marketplace,1011.62,INR,wallet,failed,technical_error,retry_payment,False,2,54,2026-04-09T18:04:13.852953
4089f24f-97ff-48db-a09e-029e908e49b7,merchant_0076,marketplace,771.41,INR,card,successful,,none,False,1,82,2026-03-24T10:39:13.852953
1d8cd361-a863-4ccb-8c29-aa11ec642872,merchant_0074,food_delivery,987.68,INR,upi,successful,,none,False,1,28,2026-05-15T21:18:13.852953
dbed7bb2-1689-438f-87f2-aea0d72b24ab,merchant_0146,saas,696.95,INR,card,failed,authentication_failed,request_new_payment_method,True,1,1,2026-03-31T14:42:13.852953
ef382449-e81e-4357-8c60-a7092647ba58,merchant_0183,marketplace,838.63,INR,wallet,successful,,none,False,1,10,2026-06-30T15:59:13.852953
8dceab24-701d-459b-b10c-585b7b7dbd78,merchant_0030,ecommerce,397.38,INR,netbanking,successful,,none,False,1,32,2026-04-18T19:51:13.852953
b83e477b-cb53-43e6-b07d-3224ea2a6e51,merchant_0162,travel,4643.78,INR,netbanking,successful,,none,False,1,67,2026-07-12T13:02:13.852953
d0513d4e-ea23-4f29-93d9-f1948117fc4a,merchant_0395,travel,855.99,INR,upi,successful,,none,False,2,19,2026-07-04T13:04:13.852953
3e3bc27c-04b0-4ebe-8eb6-1e4e44687004,merchant_0294,travel,489.49,INR,netbanking,successful,,none,False,4,100,2026-06-06T23:41:13.852953
4f2e1ded-4c44-4a0c-8fd8-6629cf11ab02,merchant_0357,marketplace,371.08,INR,netbanking,successful,,none,False,3,56,2026-04-13T04:17:13.852953
196f68e7-7bbd-470f-b866-11f214ba330e,merchant_0462,education,1584.76,INR,netbanking,failed,insufficient_funds,wait_and_retry,True,3,67,2026-07-12T03:54:13.852953
7a82a997-3564-4171-b9e2-f6064e289c96,merchant_0339,travel,4257.72,INR,card,successful,,none,False,2,53,2026-03-23T12:34:13.852953
f7d4404b-8852-48d0-8e5e-b343dc7a22ef,merchant_0213,ecommerce,449.51,INR,wallet,successful,,none,False,2,62,2026-04-02T03:54:13.852953
9d2db3e2-e740-48df-83b4-149cbf577edb,merchant_0309,saas,1888.99,INR,upi,successful,,none,False,1,17,2026-03-31T11:52:13.852953
2b28a1af-8e10-4e11-9b3a-f7d1c41c0a4a,merchant_0175,travel,1045.52,INR,upi,successful,,none,False,2,58,2026-08-26T17:17:13.852953
b6e7d6a2-fcc1-4e2b-afc5-da88533b78ae,merchant_0146,ecommerce,767.55,INR,upi,failed,insufficient_funds,retry_payment,False,1,99,2026-08-23T16:54:13.852953
46b47190-37c6-4c1c-a43d-3b702c4ff559,merchant_0246,food_delivery,1150.24,INR,upi,successful,,none,False,2,17,2026-08-02T10:58:13.852953
26dc243d-c4ba-445e-a853-fe659532cc87,merchant_0452,food_delivery,256.87,INR,netbanking,successful,,none,False,2,76,2026-08-18T16:45:13.852953
e27d8bea-ec87-4228-9ecd-5778cf15ce25,merchant_0106,education,779.45,INR,wallet,successful,,none,False,4,65,2026-06-27T06:55:13.854055
d99d40d6-c179-4cab-8e46-4085c0fe7631,merchant_0234,saas,1406.86,INR,wallet,failed,authentication_failed,request_new_payment_method,False,4,62,2026-08-31T11:05:13.854055
09064720-c783-43c1-b13a-a1cd75f8c6e9,merchant_0422,travel,1574.57,INR,upi,failed,authentication_failed,request_new_payment_method,True,4,57,2026-07-29T14:24:13.854055
d16ff977-0e7b-437c-84cd-4e4eb557e023,merchant_0452,ecommerce,1450.47,INR,upi,successful,,none,False,4,53,2026-08-03T09:41:13.854055
e72be514-3010-46c5-a75f-2359e54cb863,merchant_0423,food_delivery,249.3,INR,netbanking,failed,limit_exceeded,send_payment_link,False,4,88,2026-08-27T06:06:13.854055
e9d322aa-826e-4660-9221-9c08c8eafadf,merchant_0491,saas,708.15,INR,netbanking,successful,,none,False,2,62,2026-07-22T01:37:13.854055
13cf6f3b-8fca-4b02-9893-a563a3996efb,merchant_0113,food_delivery,529.5,INR,netbanking,failed,insufficient_funds,retry_payment,False,4,79,2026-06-18T06:50:13.854055
3dcdd9e0-85f9-40b2-99b8-528604218e4d,merchant_0347,saas,599.61,INR,wallet,successful,,none,False,3,19,2026-07-06T19:58:13.854055
57d25819-377a-4b48-a3c8-ca771b206fd2,merchant_0251,education,6327.3,INR,card,failed,expired_card,request_new_payment_method,False,4,35,2026-05-14T11:59:13.854055
81326be2-8308-4f7c-b037-4cce2a2ed2d2,merchant_0264,education,1185.16,INR,netbanking,failed,authentication_failed,request_new_payment_method,False,2,16,2026-09-02T14:40:13.854055
9589355a-913c-483a-b5bb-dec8412b5d90,merchant_0225,food_delivery,972.66,INR,card,failed,bank_declined,retry_payment,False,2,76,2026-04-03T19:59:13.854055
aa53ff3a-2505-4d9a-92ed-01ba9267972c,merchant_0182,education,1888.15,INR,card,failed,expired_card,request_new_payment_method,False,3,61,2026-08-01T21:24:13.854055
56fc7d3c-5e1a-460e-86af-b16a8c4c1ef5,merchant_0321,marketplace,442.25,INR,upi,successful,,none,False,1,77,2026-07-19T20:57:13.854055
e19a2c0d-3348-411a-83a0-4d396c4b8913,merchant_0445,saas,855.19,INR,netbanking,failed,expired_card,request_new_payment_method,True,1,4,2026-07-17T06:43:13.854055
9cfca67b-1b57-4ab9-a1b0-c936b6856c17,merchant_0445,food_delivery,9297.57,INR,wallet,successful,,none,False,4,26,2026-05-23T06:35:13.854055
92ab8ef1-c1bc-4393-8154-89ee1c69329d,merchant_0493,saas,539.07,INR,wallet,failed,insufficient_funds,send_payment_link,False,4,67,2026-07-03T03:21:13.854055
d5c55b67-3bec-4c85-b73c-07ef78f324fc,merchant_0107,ecommerce,1505.26,INR,netbanking,failed,limit_exceeded,send_payment_link,True,2,65,2026-08-25T01:32:13.854055
5df654e3-9804-40c4-b097-2fcf31055b8f,merchant_0269,food_delivery,3319.1,INR,upi,successful,,none,False,3,66,2026-05-17T18:00:13.854055
cfd14c38-a9a9-4bbb-8755-d861048fa586,merchant_0258,saas,1299.3,INR,wallet,successful,,none,False,3,3,2026-03-12T12:44:13.854055
0d773037-04f4-4a2a-9c91-0dbf6d36c444,merchant_0071,food_delivery,1593.47,INR,upi,successful,,none,False,4,31,2026-04-16T10:36:13.854055
7f841284-6061-47de-bcf9-309702dc72b9,merchant_0004,ecommerce,2328.5,INR,wallet,successful,,none,False,3,94,2026-05-17T06:33:13.854055
60c08a6f-1595-4635-996d-acc946cbed38,merchant_0487,food_delivery,207.03,INR,netbanking,successful,,none,False,4,92,2026-08-18T14:26:13.854055
78d4cb20-33d7-4063-9ac9-bb79d6da9ab1,merchant_0345,food_delivery,5039.32,INR,card,successful,,none,False,4,87,2026-03-28T11:33:13.854055
3ecab1b0-d03b-431b-9f67-6652ba558e7a,merchant_0454,education,185.77,INR,card,failed,network_timeout,retry_payment,True,1,30,2026-06-26T02:41:13.854055
afa87500-c798-4ee4-ae29-30c23c179220,merchant_0229,travel,1232.84,INR,wallet,successful,,none,False,1,26,2026-07-01T19:26:13.854055
4a082d78-8bf3-4a0b-9eec-228ffbb4cea1,merchant_0276,food_delivery,2435.43,INR,wallet,successful,,none,False,2,95,2026-05-30T22:53:13.854055
1a7d783f-fbe7-4465-9d1e-eb25f9abfc5e,merchant_0281,ecommerce,1315.45,INR,card,successful,,none,False,4,96,2026-03-12T05:07:13.854055
37fa9625-7b2e-40ef-bb30-312920c40be6,merchant_0242,travel,474.62,INR,wallet,failed,network_timeout,retry_payment,True,3,77,2026-05-18T21:23:13.854055
26e14e8c-6151-4384-be1b-9294820eb533,merchant_0210,education,850.94,INR,upi,successful,,none,False,1,29,2026-07-28T17:15:13.854055
a86e075e-62ca-47e5-b8e2-12550cbafd81,merchant_0268,education,468.78,INR,card,successful,,none,False,1,37,2026-06-03T18:23:13.854055
5320b41e-05ad-4a45-8e6e-894c6cb46627,merchant_0057,saas,2075.05,INR,upi,failed,network_timeout,retry_payment,True,2,31,2026-05-24T17:06:13.854055
dd8b957e-5ff2-47c5-8632-4b410bb68a83,merchant_0232,food_delivery,682.96,INR,card,successful,,none,False,2,5,2026-07-30T10:58:13.854055
d658c8e3-6e55-4ec4-973b-fc2d06ff23be,merchant_0061,marketplace,3922.46,INR,wallet,successful,,none,False,3,8,2026-03-31T21:12:13.854055
8090becd-f296-467e-a961-0ea9c4caa082,merchant_0168,saas,172.78,INR,card,successful,,none,False,3,63,2026-06-03T03:39:13.854055
1e5c13a6-5e12-4e4e-a570-dbef9f259fe6,merchant_0328,ecommerce,2071.49,INR,card,failed,network_timeout,retry_payment,True,3,26,2026-08-29T20:19:13.854055
5c7f32cb-f269-452e-8461-df2fa6e09e76,merchant_0298,travel,2682.58,INR,card,successful,,none,False,2,71,2026-03-14T03:25:13.854055
c36c4ab8-eb5e-4cc8-95a4-837a7e8a7f4f,merchant_0372,marketplace,651.02,INR,upi,failed,expired_card,request_new_payment_method,True,2,54,2026-09-04T02:14:13.854055
3e92e387-c48f-46d4-8a8d-1cc2e3ad176d,merchant_0034,travel,1203.15,INR,upi,successful,,none,False,4,81,2026-03-23T18:27:13.854055
3d419f68-7dd8-48a6-a368-0c61781461e5,merchant_0400,education,1549.0,INR,upi,successful,,none,False,3,94,2026-05-24T05:08:13.854055
6b3f0497-35cb-431a-9e5b-c49e2a614da1,merchant_0433,marketplace,911.3,INR,netbanking,failed,network_timeout,retry_payment,True,4,83,2026-03-11T03:05:13.854055
d441c07f-ac80-4ba6-aff7-381b1b5e8704,merchant_0015,saas,1705.51,INR,card,successful,,none,False,4,88,2026-07-16T06:43:13.854055
8f1ec0d2-cc9c-4946-b9fb-f297dcc1a4a4,merchant_0207,marketplace,981.17,INR,upi,successful,,none,False,3,87,2026-07-04T11:12:13.854055
e1d3d14c-6530-4552-9804-e0c77cad8075,merchant_0373,ecommerce,3207.52,INR,netbanking,successful,,none,False,2,3,2026-08-10T21:04:13.854055
25120c30-13d1-4219-ae9c-e1a0fac5c206,merchant_0083,ecommerce,708.79,INR,card,successful,,none,False,1,37,2026-05-09T19:13:13.854055
82bf297d-842c-4d15-89e8-c21f2166aaf3,merchant_0087,travel,593.14,INR,wallet,successful,,none,False,1,70,2026-03-11T15:40:13.854055
d0f6be98-d2d2-4245-aa23-10b2a89fdd64,merchant_0132,saas,4083.99,INR,upi,failed,technical_error,wait_and_retry,True,2,17,2026-07-30T11:08:13.854055
1bb6bde7-770b-4cd1-ba2d-c679df8315d1,merchant_0383,marketplace,3837.81,INR,upi,successful,,none,False,1,86,2026-05-04T10:46:13.854055
8a471ed7-ee11-4797-b9e3-c57af4566c82,merchant_0410,food_delivery,1802.09,INR,card,successful,,none,False,2,50,2026-08-06T09:00:13.854055
9a78f139-8c24-4d8d-a225-48b0c48ab14e,merchant_0334,saas,3496.55,INR,wallet,successful,,none,False,3,54,2026-05-16T21:49:13.854055
1354d117-1468-4109-8dc8-4576435a3136,merchant_0131,ecommerce,950.92,INR,wallet,failed,insufficient_funds,retry_payment,True,2,55,2026-08-04T19:04:13.854055
4aca589a-659e-48cc-b2f7-48ac34b861bf,merchant_0096,education,1282.58,INR,card,failed,insufficient_funds,wait_and_retry,True,2,87,2026-08-14T07:53:13.854055
5b35071e-bde6-4a9f-be4d-fccc44ddebd2,merchant_0449,marketplace,208.31,INR,card,successful,,none,False,3,16,2026-08-18T06:30:13.854055
c585fd08-e167-4d6e-af9c-381ac2691034,merchant_0487,travel,501.71,INR,netbanking,successful,,none,False,3,42,2026-04-29T03:17:13.854055
6c10cd32-9f78-4072-9665-1f7a6fbf5130,merchant_0355,ecommerce,1435.0,INR,netbanking,successful,,none,False,1,97,2026-08-03T00:01:13.854055
96f41421-c3ef-4498-9818-729ea4fef21a,merchant_0417,education,718.17,INR,card,failed,network_timeout,wait_and_retry,False,1,49,2026-05-22T22:02:13.854055
6b93a4f5-0d97-4346-8c29-6572c8b79977,merchant_0112,travel,921.34,INR,card,successful,,none,False,2,80,2026-04-26T10:47:13.854055
47a61a6e-1552-4931-b0a8-cf480ca977ea,merchant_0087,food_delivery,789.96,INR,upi,successful,,none,False,2,24,2026-07-03T09:53:13.854055
ca325734-4501-45d0-b76e-6af2e262006f,merchant_0105,travel,1046.78,INR,wallet,successful,,none,False,3,4,2026-06-20T03:55:13.854055
3b7c0b55-8a75-4a79-9387-5f57f5d7177b,merchant_0063,marketplace,1793.0,INR,card,successful,,none,False,1,64,2026-07-16T09:57:13.854055
89ee6564-cfea-473a-ba9a-16083286c3c6,merchant_0062,food_delivery,973.76,INR,card,successful,,none,False,2,87,2026-05-31T20:19:13.854055
0f19fbcf-e0f3-439b-9385-df5dfb761548,merchant_0001,education,914.9,INR,upi,failed,expired_card,request_new_payment_method,True,2,34,2026-04-27T17:10:13.854055
4ecf9aac-4551-4668-8eb0-1a12047f2140,merchant_0207,saas,463.46,INR,card,successful,,none,False,1,98,2026-08-11T14:44:13.854055
063815b2-4f96-4592-ba15-f659091e05f1,merchant_0054,ecommerce,1011.3,INR,netbanking,successful,,none,False,1,99,2026-03-09T02:21:13.855054
21d92db0-98c4-4598-8735-53fe77f3ff2b,merchant_0344,ecommerce,963.9,INR,upi,failed,insufficient_funds,retry_payment,True,1,50,2026-03-09T12:17:13.855054
b968b794-56e3-46fe-baa5-6a64437a2609,merchant_0372,travel,1184.72,INR,card,successful,,none,False,2,7,2026-04-10T19:47:13.855054
9b0f5fed-d498-4785-9a31-4f5f61ef4c5a,merchant_0225,education,731.27,INR,wallet,successful,,none,False,4,91,2026-04-27T08:05:13.855054
49079e3b-065f-4f63-ab8e-c77235feef48,merchant_0410,education,1435.49,INR,upi,successful,,none,False,4,14,2026-07-06T08:39:13.855054
dd6bcaef-ae04-4e21-8ee0-5f6dc1c1e379,merchant_0188,saas,725.45,INR,netbanking,successful,,none,False,2,70,2026-06-03T17:58:13.855054
b56ddc70-ca7d-4829-890d-af9436410a1c,merchant_0154,food_delivery,1437.15,INR,card,failed,authentication_failed,request_new_payment_method,False,3,70,2026-05-03T05:46:13.855054
a654e21b-51a7-4dd2-988c-845a9917d251,merchant_0210,travel,423.96,INR,card,successful,,none,False,3,41,2026-06-21T15:41:13.855054
47fec271-89ec-4378-ba27-db5bcaeb2e1b,merchant_0366,marketplace,1876.07,INR,wallet,failed,bank_declined,send_payment_link,True,2,33,2026-06-28T19:40:13.855054
0fb9c64d-62b2-4db9-9076-99b58557fcab,merchant_0167,travel,473.0,INR,upi,successful,,none,False,1,14,2026-04-20T12:38:13.855054
9e5a81b4-dddb-4b34-bde8-ab17ceebe9ed,merchant_0361,travel,953.04,INR,card,successful,,none,False,2,76,2026-03-22T12:07:13.855054
a7e67ad9-2be2-4840-b467-ec54b40e1b10,merchant_0077,travel,784.7,INR,upi,failed,insufficient_funds,retry_payment,True,2,33,2026-05-17T03:16:13.855054
d4db8e1a-782a-47ff-a063-b2c3a31ed02d,merchant_0075,education,728.95,INR,upi,failed,insufficient_funds,wait_and_retry,True,1,33,2026-08-17T17:28:13.855054
fea5747a-9ac4-48b7-b194-4102fd614f93,merchant_0338,saas,3240.33,INR,card,successful,,none,False,1,7,2026-04-23T12:49:13.855054
a444ad1a-0a25-4499-bbd9-b2c0bb93bd4b,merchant_0146,saas,2372.6,INR,upi,successful,,none,False,2,89,2026-05-05T04:56:13.855054
867f8870-0ba9-4191-9e08-23d82e0faf78,merchant_0393,marketplace,1338.91,INR,upi,successful,,none,False,4,44,2026-05-06T00:38:13.855054
babe98c6-6e6e-44a9-a354-88a558f2f083,merchant_0292,ecommerce,511.09,INR,upi,successful,,none,False,4,14,2026-05-13T02:24:13.855054
f6ec07d5-fa1d-4165-962c-dc098a6e3523,merchant_0129,food_delivery,2374.69,INR,card,failed,limit_exceeded,no_action,False,3,70,2026-08-25T18:02:13.855054
bf59c94f-c2de-418f-be20-1ad0d2ee4764,merchant_0349,education,1382.73,INR,upi,failed,expired_card,request_new_payment_method,False,1,11,2026-04-16T20:37:13.855054
c4f6359b-d952-40d2-89aa-12eb159189d0,merchant_0363,travel,575.05,INR,upi,failed,network_timeout,wait_and_retry,False,4,36,2026-05-08T21:34:13.855054
6bdb8057-8368-48db-b545-8e2ebad525cb,merchant_0169,food_delivery,1323.0,INR,wallet,successful,,none,False,1,8,2026-03-10T08:59:13.855054
5c5491b9-6cdc-41d8-b046-aaf4f5d02ece,merchant_0492,saas,1773.78,INR,upi,failed,insufficient_funds,retry_payment,True,4,85,2026-06-01T20:47:13.855054
8ceab98a-f241-48da-badd-4221a33b7650,merchant_0369,travel,3030.17,INR,upi,successful,,none,False,1,5,2026-06-13T10:03:13.855054
4a0467e3-7c40-45a8-9836-f599a1bbd3fd,merchant_0140,travel,480.77,INR,card,successful,,none,False,4,71,2026-07-09T21:19:13.855054
8dd8aa73-1521-44c7-b37f-5a96b9e6a824,merchant_0277,marketplace,805.24,INR,upi,failed,insufficient_funds,send_payment_link,True,2,70,2026-05-06T16:51:13.855054
2e3dc8d1-c943-488c-81c8-115e5c6048ae,merchant_0474,travel,1457.67,INR,card,successful,,none,False,3,21,2026-03-21T23:31:13.855054
a97f894d-db5b-44f8-895c-1d91cfc6ccc2,merchant_0496,ecommerce,710.43,INR,card,failed,limit_exceeded,request_new_payment_method,True,2,48,2026-03-31T05:08:13.855054
542946a8-c9cf-4b79-980b-e6befea1d36d,merchant_0413,marketplace,791.03,INR,wallet,successful,,none,False,1,93,2026-05-14T01:20:13.855054
3597ec6a-13c8-481f-b1d0-dcc1a818c574,merchant_0498,travel,1374.78,INR,wallet,successful,,none,False,1,23,2026-05-22T11:26:13.855054
01fd6426-f2ae-40b3-b220-256d6f668ccf,merchant_0491,saas,3333.51,INR,wallet,successful,,none,False,3,17,2026-06-24T17:18:13.855054
add54ef9-c42d-43a9-b249-75daed003a50,merchant_0233,ecommerce,1283.08,INR,wallet,failed,technical_error,retry_payment,True,3,61,2026-08-18T19:08:13.855054
96886138-3106-4978-98ae-cb67ba16cd63,merchant_0223,saas,1928.21,INR,upi,successful,,none,False,2,46,2026-03-14T20:34:13.855054
6fd5b1fc-18a7-4fa2-a0e9-09c8c8cb119d,merchant_0485,education,1314.2,INR,netbanking,successful,,none,False,4,89,2026-06-09T17:51:13.855054
3c87166e-a571-494d-83e2-6d2baf3cd4e8,merchant_0430,marketplace,289.18,INR,card,successful,,none,False,2,15,2026-09-03T06:22:13.855054
6568546c-e9cb-47c0-a428-3e04bcc79337,merchant_0178,education,2486.79,INR,wallet,successful,,none,False,3,42,2026-07-04T06:30:13.855054
9e8ae398-8ec3-4c8e-a935-90f458eeda83,merchant_0369,marketplace,2266.11,INR,netbanking,failed,expired_card,request_new_payment_method,False,4,3,2026-06-25T01:37:13.855054
dd517ce0-fec0-4074-b16b-d460eca7caad,merchant_0081,food_delivery,408.31,INR,upi,successful,,none,False,4,68,2026-03-18T17:23:13.855054
9856b3b6-d134-455c-b52a-673e59985ae5,merchant_0311,ecommerce,3798.83,INR,wallet,successful,,none,False,3,84,2026-07-12T00:55:13.855054
b7a3974a-a25a-4cdf-a0c0-df75f8f8808f,merchant_0129,food_delivery,1300.83,INR,upi,failed,bank_declined,request_new_payment_method,False,2,37,2026-04-16T04:02:13.855054
01056c05-c9ef-4077-9c28-c87e26e8c842,merchant_0242,marketplace,4458.45,INR,upi,failed,insufficient_funds,retry_payment,True,1,70,2026-08-19T06:52:13.855054
222765bb-fc8c-4015-bfb2-daf827b3827a,merchant_0353,saas,463.34,INR,wallet,successful,,none,False,1,68,2026-08-03T14:50:13.855054
044b016b-988e-4610-b5d5-5c99b17b4dc9,merchant_0300,food_delivery,1359.7,INR,upi,successful,,none,False,2,70,2026-03-12T09:24:13.855953
5f0596a2-8934-44af-b435-0eca454f8f72,merchant_0098,marketplace,2612.81,INR,netbanking,successful,,none,False,3,99,2026-06-25T11:56:13.855953
fdd25d62-d1c7-4e75-a093-68ea298885c3,merchant_0389,travel,825.49,INR,card,failed,insufficient_funds,send_payment_link,False,3,18,2026-04-27T23:29:13.855953
5e6e8a0a-00c7-4426-ab42-079c416d311d,merchant_0004,ecommerce,304.74,INR,netbanking,failed,expired_card,request_new_payment_method,True,4,71,2026-07-01T12:30:13.855953
8a90141d-ce7d-4342-8ead-0f8106d6aac1,merchant_0113,ecommerce,1148.69,INR,upi,successful,,none,False,4,15,2026-08-02T00:30:13.855953
32e4c639-dc2a-4303-8099-26848b7b1d48,merchant_0027,saas,492.21,INR,netbanking,successful,,none,False,3,14,2026-03-30T19:09:13.855953
53cc9507-dd75-458b-8669-ee1371f3ac4e,merchant_0014,saas,5694.86,INR,upi,successful,,none,False,3,40,2026-03-15T20:23:13.856955
e6165f61-3f32-4acd-b37f-064d8a0b7441,merchant_0125,marketplace,968.43,INR,upi,successful,,none,False,2,71,2026-07-16T01:49:13.857957
4361d29d-5229-4d1f-912e-7cade9d63023,merchant_0168,marketplace,1458.99,INR,wallet,successful,,none,False,2,27,2026-04-23T06:57:13.857957
8a2ad088-a5db-4ca2-bc81-4c2f1ccd79fa,merchant_0292,food_delivery,961.87,INR,upi,successful,,none,False,3,79,2026-04-29T05:59:13.857957
3894696d-d0f0-421d-89a5-b2e7c9d57263,merchant_0176,food_delivery,1541.37,INR,card,failed,insufficient_funds,wait_and_retry,True,3,42,2026-05-21T17:00:13.857957
417a7f12-467a-422d-888a-69ab31d83610,merchant_0237,travel,399.9,INR,netbanking,successful,,none,False,2,18,2026-07-16T07:15:13.857957
bc4e9122-3f9e-4470-b65c-9722030d3ac5,merchant_0020,travel,1347.74,INR,upi,failed,authentication_failed,request_new_payment_method,False,3,51,2026-06-24T15:47:13.857957
8b784879-3b1c-4a63-b46f-854e34b95d8d,merchant_0496,ecommerce,2115.91,INR,netbanking,successful,,none,False,1,18,2026-06-26T10:43:13.857957
f0d05cf6-47b5-4742-8feb-70bf9ec7cf2c,merchant_0318,food_delivery,249.1,INR,card,successful,,none,False,2,78,2026-06-21T12:00:13.857957
83ba542d-098a-4960-a8be-12456a059e10,merchant_0326,travel,3632.79,INR,wallet,successful,,none,False,2,28,2026-03-19T17:46:13.857957
7e3d126d-6b4d-459b-adac-482c15933298,merchant_0402,food_delivery,1210.69,INR,upi,failed,technical_error,wait_and_retry,True,1,66,2026-08-25T05:02:13.857957
8eacfdff-63fc-4519-9066-d3e6038e0d72,merchant_0441,ecommerce,1460.02,INR,upi,successful,,none,False,4,59,2026-09-01T23:40:13.857957
6ba2ae37-0546-4809-9f6a-c7baad49b6c0,merchant_0305,ecommerce,1012.7,INR,card,successful,,none,False,4,95,2026-04-12T18:16:13.857957
59e2d0eb-b22f-4a9d-a1d9-c6dabc0666ca,merchant_0111,education,1400.65,INR,wallet,successful,,none,False,4,75,2026-08-10T07:45:13.857957
25ffa6df-2ed9-4851-8a7e-c50423589c73,merchant_0117,ecommerce,222.82,INR,upi,successful,,none,False,1,63,2026-05-19T02:25:13.857957
16a7d41a-e079-4466-a777-b2d65b81b42e,merchant_0037,saas,2850.32,INR,netbanking,failed,network_timeout,wait_and_retry,True,4,48,2026-04-13T08:02:13.857957
bcfd1536-ea9d-4218-a2c9-9915d14ceb5e,merchant_0060,saas,3444.38,INR,upi,successful,,none,False,1,18,2026-07-09T09:45:13.857957
76e09830-ee20-41fe-84a1-cdfe3baf4b85,merchant_0285,food_delivery,530.92,INR,wallet,successful,,none,False,1,79,2026-05-23T18:22:13.857957
2a6f508f-6026-48c4-b18c-c6e7f97cad27,merchant_0041,ecommerce,1479.93,INR,wallet,successful,,none,False,3,2,2026-03-11T13:57:13.857957
1e4efeef-72d2-4968-93a4-286ed33287d3,merchant_0286,travel,2303.57,INR,upi,failed,insufficient_funds,wait_and_retry,False,3,99,2026-06-08T08:45:13.857957
01b168ab-e1bc-4c1e-96c5-f2e3bf1921a2,merchant_0291,marketplace,770.19,INR,netbanking,failed,limit_exceeded,send_payment_link,False,2,45,2026-04-26T11:13:13.857957
35e15b16-94db-468b-b474-2e8f2fa1a808,merchant_0374,marketplace,1513.4,INR,card,successful,,none,False,2,45,2026-06-17T07:54:13.857957
be0d409d-4b1c-4d71-92c3-11564892408f,merchant_0292,saas,1110.99,INR,netbanking,successful,,none,False,3,64,2026-07-19T11:25:13.857957
b6c831b3-2962-4884-83e4-df07a9a59531,merchant_0394,saas,2173.28,INR,card,successful,,none,False,1,88,2026-08-22T16:31:13.857957
4019abff-11c4-4252-a242-47456f7c9e96,merchant_0208,food_delivery,939.27,INR,upi,successful,,none,False,3,35,2026-06-05T05:22:13.857957
07353d80-8477-49bb-bbc5-e22ec864f112,merchant_0199,saas,959.13,INR,card,successful,,none,False,2,61,2026-05-10T22:23:13.857957
31023d87-bc1d-48d1-8002-d8469a168998,merchant_0068,marketplace,988.27,INR,netbanking,failed,network_timeout,wait_and_retry,True,2,32,2026-06-14T08:41:13.857957
52b383ec-7281-4c9e-8d1a-b9b60cc2eb16,merchant_0335,food_delivery,1601.04,INR,card,successful,,none,False,1,57,2026-07-19T17:11:13.857957
88b74902-6a82-47e3-b538-2c6361fd897c,merchant_0121,education,710.74,INR,upi,successful,,none,False,4,18,2026-05-03T10:07:13.858955
fb2e436b-aa28-423c-a5bc-441ca949e6ad,merchant_0462,marketplace,2313.86,INR,upi,successful,,none,False,2,53,2026-04-21T19:10:13.858955
6b60cdd1-4faa-43dd-bcf1-1513cf113928,merchant_0099,travel,826.85,INR,card,successful,,none,False,1,49,2026-04-17T01:56:13.858955
9409ba82-f72c-454e-a12f-d74fc03594d9,merchant_0015,food_delivery,2604.84,INR,card,successful,,none,False,1,64,2026-06-05T03:58:13.858955
